Precio,Expensas,Barrio,Dormitorios,Banos,Ambientes,Antiguedad,Sup_Cubierta_m2,Sup_Total_m2,Latitud,Longitud,Link,Amenities,Losa_Central,Aire_Acond,Apto_Credito,Cochera,Seguridad,Luminoso,Balcon_Aterrazado,A_Estrenar,Precio_m2,Proporcion_Cubierta,Indice_Seguridad,Categoria_Seguridad,Subte_Cerca,Percentil_Precio_Barrio,Score
184000,278000,Chacarita,2.0,1.0,3.0,26.0,54.0,60.0,-34.58567,-58.44907,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--17828723,1,0,1,1,1,1,0,0,0,3066.6666666666665,0.9,0.7744445764524177,Segura,0.0,0.83399209486166,7.5
144000,160000,Chacarita,1.0,1.0,2.0,,48.0,48.0,-34.58311,-58.44848,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--11354831,1,0,1,0,1,1,1,0,1,3000.0,1.0,0.6040750861352026,Segura,0.0,0.8102766798418972,8.5
84260,114000,Chacarita,1.0,1.0,1.0,,32.0,32.0,-34.585545,-58.450382,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--18054660,1,0,1,0,0,0,1,0,1,2633.125,1.0,0.725199002019722,Segura,1.0,0.6679841897233202,3.5
125000,90000,Chacarita,2.0,1.0,3.0,50.0,50.0,51.0,-34.589226,-58.44182,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--18726533,0,0,1,1,0,1,1,0,1,2450.9803921568628,0.9803921568627451,0.5554829511702507,Segura,0.0,0.5573122529644269,4.5
92000,170000,Chacarita,3.0,2.0,4.0,50.0,67.0,67.0,-34.587395,-58.45225,https://www.argenprop.com/departamento-en-venta-en-chacarita-4-ambientes--18809525,0,0,0,0,0,0,1,0,0,1373.134328358209,1.0,0.4521801116787454,Insegura,1.0,0.039525691699604744,0.0
130000,280000,Chacarita,1.0,1.0,2.0,18.0,56.0,56.0,,-58.454437,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--18815791,1,0,1,0,1,0,1,0,0,2321.4285714285716,1.0,,,,0.45849802371541504,4.5
134900,196000,Chacarita,3.0,1.0,4.0,50.0,63.0,65.0,-34.588684,,https://www.argenprop.com/departamento-en-venta-en-chacarita-4-ambientes--18826997,0,0,1,0,0,1,1,0,0,2075.3846153846152,0.9692307692307692,,,,0.308300395256917,3.5
80000,155400,Chacarita,1.0,1.0,2.0,,36.0,36.0,-34.587463,-58.446888,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--18837228,0,0,1,0,0,0,1,0,1,2222.222222222222,1.0,0.7401093026018771,Segura,1.0,0.3952569169960474,1.5
88000,185000,Chacarita,1.0,1.0,1.0,7.0,34.0,38.0,-34.590206,-58.44915,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--18869273,1,0,0,0,0,1,1,0,0,2315.7894736842104,0.8947368421052632,0.32089818225020794,Insegura,1.0,0.4505928853754941,5.0
68000,96000,Chacarita,1.0,1.0,2.0,45.0,27.0,27.0,-34.58765,-58.45184,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--18892525,0,0,0,0,0,0,1,0,0,2518.5185185185187,1.0,0.5539978614708329,Segura,1.0,0.6126482213438735,0.0
90000,125000,Chacarita,1.0,1.0,1.0,10.0,32.0,32.0,-34.581646,-58.44968,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--18909104,1,0,0,1,0,0,1,0,0,2812.5,1.0,0.37186646073422835,Insegura,0.0,0.7470355731225297,2.0
49000,40000,Chacarita,1.0,1.0,1.0,55.0,27.0,27.0,-34.58688,-58.45372,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--18951450,0,0,1,1,0,0,0,0,0,1814.8148148148148,1.0,0.5157419508138292,Segura,1.0,0.2015810276679842,0.5
121000,40000,Chacarita,1.0,1.0,1.0,,33.0,33.0,-34.591644,-58.452366,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--18957598,0,1,1,0,0,0,1,1,1,3666.6666666666665,1.0,0.8801235594629916,Segura,1.0,0.924901185770751,4.5
140000,200000,Chacarita,2.0,1.0,3.0,90.0,74.0,74.0,-34.57909,,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--18174846,0,0,0,1,0,0,1,0,0,1891.8918918918919,1.0,,,,0.24110671936758893,0.0
118000,150000,Chacarita,1.0,1.0,1.0,12.0,32.0,32.0,-34.582478,-58.45167,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19018098,1,0,1,0,0,1,1,0,0,3687.5,1.0,0.3829749316858738,Insegura,0.0,0.9288537549407114,5.5
370000,125000,Chacarita,2.0,1.0,3.0,99.0,95.0,101.0,,,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19074775,1,0,1,0,0,0,0,0,0,3663.366336633663,0.9405940594059405,,,,0.9209486166007905,2.5
178000,151000,Chacarita,1.0,2.0,2.0,,47.0,67.0,-34.58903,-58.44848,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19075853,0,0,0,0,0,0,1,1,1,2656.716417910448,0.7014925373134329,0.4282998693121064,Insegura,1.0,0.6758893280632411,2.0
136000,120000,Chacarita,1.0,1.0,1.0,,32.0,32.0,-34.586838,-58.45197,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19076703,1,0,1,0,1,1,1,0,1,4250.0,1.0,0.4575858381846264,Insegura,1.0,0.9762845849802372,8.5
165000,160000,Chacarita,2.0,1.0,3.0,46.0,76.0,76.0,-34.58475,-58.44973,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19093041,0,0,0,0,0,0,1,0,0,2171.0526315789475,1.0,0.6947249613876678,Segura,0.0,0.36363636363636365,0.0
117000,200000,Chacarita,2.0,1.0,3.0,35.0,58.0,66.0,-34.58782,,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19098625,0,0,0,1,0,0,1,1,0,1772.7272727272727,0.8787878787878788,,,,0.16600790513833993,1.0
132900,252000,Chacarita,1.0,1.0,2.0,5.0,46.0,50.0,-34.594154,-58.442047,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19105744,0,0,0,1,0,0,1,0,0,2658.0,0.92,0.37044077462278724,Insegura,0.0,0.6837944664031621,0.0
399000,125000,Chacarita,3.0,2.0,5.0,90.0,150.0,150.0,-34.59174,-58.450737,https://www.argenprop.com/departamento-en-venta-en-chacarita-5-ambientes--19110959,1,0,0,0,0,0,1,0,0,2660.0,1.0,0.4654865153855293,Insegura,1.0,0.6897233201581028,2.0
110000,180000,Chacarita,2.0,2.0,3.0,31.0,56.0,63.0,-34.584835,-58.455036,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19140072,0,0,0,1,0,0,0,0,0,1746.031746031746,0.8888888888888888,0.43340857787810383,Insegura,1.0,0.1324110671936759,0.0
88000,185000,Chacarita,1.0,1.0,1.0,7.0,32.0,35.0,-34.590206,-58.44915,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19147294,1,0,0,0,1,1,0,0,0,2514.285714285714,0.9142857142857143,0.32089818225020794,Insegura,1.0,0.6047430830039525,7.0
120000,205000,Chacarita,1.0,1.0,2.0,20.0,40.0,48.0,-34.58345,,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19163779,1,0,0,0,0,0,0,0,0,2500.0,0.8333333333333334,,,,0.5988142292490118,2.0
89000,125000,Chacarita,1.0,1.0,1.0,13.0,31.0,36.0,-34.57863,-58.45745,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19165119,1,0,0,1,0,1,1,0,0,2472.222222222222,0.8611111111111112,0.7944041820125936,Segura,0.0,0.5810276679841897,5.0
399000,145000,Chacarita,3.0,3.0,4.0,98.0,150.0,150.0,-34.59166,-58.45068,https://www.argenprop.com/departamento-en-venta-en-chacarita-4-ambientes--19167666,1,0,0,0,0,0,1,0,0,2660.0,1.0,0.4687537127242486,Insegura,1.0,0.6897233201581028,2.0
75000,130000,Chacarita,1.0,1.0,1.0,18.0,31.0,35.0,-34.58917,-58.45005,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19169423,1,0,1,1,0,0,1,0,0,2142.8571428571427,0.8857142857142857,0.4687537127242486,Insegura,1.0,0.3438735177865613,2.5
171000,75000,Chacarita,2.0,1.0,3.0,1.0,53.0,59.0,,-58.45754,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19179125,1,0,1,0,1,0,1,0,1,2898.3050847457625,0.8983050847457628,,,,0.7747035573122529,5.5
197000,78900,Chacarita,2.0,1.0,3.0,1.0,54.0,81.0,,-58.45754,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19179590,1,0,1,0,1,0,1,0,1,2432.098765432099,0.6666666666666666,,,,0.541501976284585,5.5
73000,130000,Chacarita,1.0,1.0,1.0,18.0,31.0,35.0,-34.58917,-58.45005,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19183084,1,0,1,1,0,1,1,0,0,2085.714285714286,0.8857142857142857,0.4687537127242486,Insegura,1.0,0.3181818181818182,5.5
75000,110000,Chacarita,1.0,1.0,2.0,43.0,35.0,36.0,-34.58496,-58.45434,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19185694,1,0,1,1,0,0,1,0,1,2083.3333333333335,0.9722222222222222,0.38915290483545206,Insegura,1.0,0.31225296442687744,3.5
107000,180000,Chacarita,1.0,1.0,1.0,14.0,37.0,40.0,-34.57921,-58.45539,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19185776,1,0,1,0,1,0,1,0,0,2675.0,0.925,0.7660092669597244,Segura,0.0,0.6996047430830039,4.5
159000,140000,Chacarita,2.0,1.0,3.0,50.0,65.0,103.0,-34.58361,-58.45318,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19187393,1,0,0,1,0,0,1,0,0,1543.6893203883494,0.6310679611650486,0.4521801116787454,Insegura,1.0,0.09090909090909091,2.0
79800,120000,Chacarita,1.0,1.0,1.0,,32.0,32.0,-34.585545,-58.450382,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19188192,1,0,1,0,0,0,1,0,1,2493.75,1.0,0.725199002019722,Segura,1.0,0.5928853754940712,3.5
99000,247000,Chacarita,1.0,1.0,2.0,25.0,37.0,40.0,-34.590492,-58.446835,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19191217,1,0,0,1,1,1,1,0,0,2475.0,0.925,0.40026137578709753,Insegura,1.0,0.5849802371541502,7.0
45000,77000,Chacarita,1.0,1.0,1.0,71.0,31.0,34.0,-34.58387,-58.45593,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19192364,1,0,1,0,0,0,0,0,0,1323.5294117647059,0.9117647058823529,0.6659142212189616,Segura,1.0,0.03557312252964427,2.5
310000,476745,Chacarita,1.0,2.0,2.0,1.0,55.0,55.0,-34.579067,-58.442665,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19195207,1,1,1,0,1,1,1,0,0,5636.363636363636,1.0,0.9398241653795889,Muy Segura,0.0,1.0,10.5
340000,575881,Chacarita,1.0,2.0,2.0,,72.0,72.0,-34.57898,-58.442577,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19195239,1,1,1,0,1,1,1,0,1,4722.222222222223,1.0,0.9356659142212189,Muy Segura,0.0,0.9881422924901185,11.5
200000,587000,Chacarita,2.0,2.0,3.0,16.0,70.0,75.0,-34.58188,-58.45048,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19197397,1,0,0,1,0,0,1,0,0,2666.6666666666665,0.9333333333333333,0.3609956041344897,Insegura,0.0,0.6956521739130435,2.0
270000,104000,Chacarita,2.0,1.0,3.0,91.0,86.0,122.0,-34.59248,-58.45027,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19201282,1,0,0,0,0,0,0,0,0,2213.1147540983607,0.7049180327868853,0.5360579779018653,Segura,1.0,0.3893280632411067,2.0
130000,90000,Chacarita,1.0,1.0,2.0,31.0,41.0,52.0,,-58.45181,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19205064,1,0,0,1,0,0,1,0,0,2500.0,0.7884615384615384,,,,0.5988142292490118,2.0
145000,199000,Chacarita,1.0,2.0,2.0,19.0,58.0,65.0,-34.58143,-58.45024,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19207699,1,0,0,1,0,0,1,0,0,2230.769230769231,0.8923076923076924,0.3693121064512297,Insegura,0.0,0.40711462450592883,2.0
89000,130000,Chacarita,2.0,1.0,3.0,40.0,58.0,58.0,-34.586864,-58.452587,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19208532,0,0,0,1,0,0,0,0,0,1534.4827586206898,1.0,0.43204229535463945,Insegura,1.0,0.08300395256916997,0.0
95000,235000,Chacarita,1.0,1.0,1.0,3.0,40.0,41.0,-34.58671,-58.45232,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19210709,1,0,0,0,0,0,1,0,0,2317.0731707317073,0.975609756097561,0.42978495901152425,Insegura,1.0,0.45454545454545453,2.0
99000,87000,Chacarita,1.0,1.0,1.0,2.0,42.0,46.0,-34.58659,-58.45229,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19212791,1,0,0,0,0,0,1,0,0,2152.1739130434785,0.9130434782608695,0.41778543424022807,Insegura,1.0,0.34782608695652173,2.0
70000,184000,Chacarita,2.0,1.0,3.0,46.0,50.0,50.0,,-58.45822,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19220470,1,0,0,1,0,1,1,0,0,1400.0,1.0,,,,0.04743083003952569,5.0
55000,30000,Chacarita,1.0,1.0,1.0,36.0,24.0,33.0,-34.59565,-58.45327,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19220569,1,0,0,0,1,0,1,0,0,1666.6666666666667,0.7272727272727273,0.9070333848164429,Muy Segura,0.0,0.11462450592885376,5.0
110000,100000,Chacarita,2.0,1.0,3.0,46.0,46.0,61.0,-34.58107,-58.45321,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19221111,1,0,0,1,0,0,0,0,0,1803.27868852459,0.7540983606557377,0.413448972317928,Insegura,0.0,0.19367588932806323,2.0
200000,378765,Chacarita,1.0,1.0,2.0,6.0,48.0,60.0,,-58.44824,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19221127,1,0,1,1,1,1,1,1,0,3333.3333333333335,0.8,,,,0.8794466403162056,8.5
150000,300000,Chacarita,2.0,1.0,3.0,16.0,71.0,73.0,-34.58714,-58.45239,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19224560,1,0,1,0,0,0,0,0,0,2054.794520547945,0.9726027397260274,0.4356659142212189,Insegura,1.0,0.2885375494071146,2.5
75000,130000,Chacarita,1.0,1.0,1.0,9.0,30.0,32.0,-34.58986,-58.44932,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19224585,1,0,1,0,0,1,0,0,0,2343.75,0.9375,0.3307591778543424,Insegura,1.0,0.47035573122529645,5.5
62000,40000,Chacarita,1.0,1.0,2.0,57.0,30.0,30.0,-34.58115,-58.45459,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19227803,1,0,0,1,0,0,0,0,0,2066.6666666666665,1.0,0.6820125935606511,Segura,0.0,0.2964426877470356,2.0
215000,70000,Chacarita,1.0,1.0,2.0,1.0,58.0,69.0,-34.58638,-58.44385,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19232749,1,0,1,0,1,0,0,0,1,3115.942028985507,0.8405797101449275,0.5943923012949982,Segura,0.0,0.8537549407114624,5.5
59000,128000,Chacarita,1.0,1.0,1.0,41.0,28.0,31.0,-34.58792,-58.45076,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19233524,1,0,0,1,0,0,0,0,0,1903.225806451613,0.9032258064516129,0.5509088748960438,Segura,1.0,0.2490118577075099,2.0
80000,100000,Chacarita,1.0,1.0,1.0,9.0,31.0,33.0,-34.58516,-58.45417,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19233848,1,0,1,1,0,0,1,0,0,2424.242424242424,0.9393939393939394,0.37044077462278724,Insegura,1.0,0.5335968379446641,2.5
96000,107000,Chacarita,2.0,1.0,3.0,45.0,52.0,52.0,-34.58139,-58.45255,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19234944,1,0,0,0,0,0,1,0,0,1846.1538461538462,1.0,0.36242129024593084,Insegura,0.0,0.2134387351778656,2.0
110000,240000,Chacarita,1.0,1.0,2.0,30.0,51.0,55.0,-34.58587,-58.45659,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19238319,1,0,1,1,0,0,1,0,0,2000.0,0.9272727272727272,0.6359154092907211,Segura,1.0,0.2648221343873518,2.5
270000,385000,Chacarita,4.0,2.0,6.0,56.0,136.0,228.0,,,https://www.argenprop.com/departamento-en-venta-en-chacarita-6-ambientes--19238673,1,0,0,1,0,0,1,0,0,1184.2105263157894,0.5964912280701754,,,,0.015810276679841896,2.0
69900,150250,Chacarita,1.0,1.0,2.0,52.0,34.0,37.0,,-58.45816,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19239888,1,0,0,1,0,0,0,0,0,1889.1891891891892,0.918918918918919,,,,0.23715415019762845,2.0
92000,180000,Chacarita,1.0,1.0,2.0,19.0,33.0,37.0,-34.58498,-58.44689,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19242117,1,0,0,1,0,1,1,0,0,2486.4864864864867,0.8918918918918919,0.6770820957585838,Segura,0.0,0.5889328063241107,5.0
65000,160000,Chacarita,1.0,1.0,2.0,52.0,37.0,37.0,-34.58711,,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19242485,1,0,0,1,0,0,1,0,0,1756.7567567567567,1.0,,,,0.15019762845849802,2.0
73000,187000,Chacarita,1.0,1.0,1.0,17.0,31.0,35.0,-34.589165,-58.450043,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19243529,1,0,0,1,0,1,1,0,0,2085.714285714286,0.8857142857142857,0.4687537127242486,Insegura,1.0,0.3181818181818182,5.0
96000,240000,Chacarita,1.0,1.0,1.0,16.0,30.0,35.0,-34.58667,-58.44193,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19245869,1,0,1,0,0,0,1,0,0,2742.8571428571427,0.8571428571428571,0.36539146964476654,Insegura,0.0,0.7193675889328063,2.5
330000,550942,Chacarita,1.0,2.0,2.0,1.0,65.0,65.0,-34.579067,-58.442665,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19246275,1,1,1,0,1,1,1,0,0,5076.923076923077,1.0,0.9398241653795889,Muy Segura,0.0,0.9920948616600791,10.5
105000,150000,Chacarita,1.0,1.0,2.0,53.0,49.0,52.0,-34.58094,-58.45323,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19247058,1,0,1,0,0,1,1,0,0,2019.2307692307693,0.9423076923076923,0.4056076987050018,Insegura,0.0,0.26877470355731226,5.5
85000,120000,Chacarita,1.0,1.0,2.0,50.0,35.0,37.0,-34.59217,-58.44694,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19247266,0,0,0,0,0,0,1,0,0,2297.2972972972975,0.9459459459459459,0.19935844124985147,Insegura,1.0,0.44664031620553357,0.0
149000,209000,Chacarita,1.0,1.0,2.0,4.0,43.0,47.0,,,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19250355,1,0,0,1,0,0,1,0,0,3170.2127659574467,0.9148936170212766,,,,0.8656126482213439,2.0
130000,60000,Chacarita,1.0,1.0,1.0,20.0,38.0,53.0,,-58.45042,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19251812,0,0,0,1,0,0,0,0,0,2452.830188679245,0.7169811320754716,,,,0.5612648221343873,0.0
122000,250000,Chacarita,1.0,1.0,2.0,21.0,53.0,59.0,,-58.45977,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19255794,1,0,0,1,1,1,1,0,0,2067.7966101694915,0.8983050847457628,,,,0.30039525691699603,7.0
64900,120000,Chacarita,1.0,1.0,2.0,46.0,32.0,35.0,-34.58272,-58.45599,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19255904,1,0,0,0,0,0,1,0,0,1854.2857142857142,0.9142857142857143,0.725199002019722,Segura,0.0,0.21739130434782608,2.0
100000,125000,Chacarita,1.0,1.0,1.0,,35.0,36.0,-34.58207,-58.447365,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19257349,1,0,1,0,0,1,1,0,1,2777.777777777778,0.9722222222222222,0.6313413330165142,Segura,0.0,0.7312252964426877,6.5
96000,35873,Chacarita,1.0,1.0,1.0,7.0,38.0,39.0,-34.58429,-58.44746,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19260436,1,1,0,0,0,0,1,0,0,2461.5384615384614,0.9743589743589743,0.6257573957467031,Segura,0.0,0.5770750988142292,4.0
115000,183000,Chacarita,1.0,1.0,2.0,2.0,34.0,39.0,-34.58904,-58.44848,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19221425,1,0,1,0,0,0,1,0,1,2948.7179487179487,0.8717948717948718,0.42681477961268866,Insegura,1.0,0.7905138339920948,3.5
180000,300000,Chacarita,3.0,1.0,4.0,51.0,74.0,86.0,-34.58561,-58.45143,https://www.argenprop.com/departamento-en-venta-en-chacarita-4-ambientes--19266067,1,1,0,0,0,0,0,0,0,2093.0232558139537,0.8604651162790697,0.576155399786147,Segura,1.0,0.32806324110671936,4.0
80000,160000,Chacarita,1.0,1.0,2.0,46.0,42.0,43.0,,,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19266397,1,0,1,1,0,0,1,0,0,1860.4651162790697,0.9767441860465116,,,,0.22529644268774704,2.5
84700,119000,Chacarita,1.0,1.0,1.0,14.0,33.0,38.0,-34.58424,-58.45354,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19279618,1,0,1,1,0,1,1,0,0,2228.9473684210525,0.868421052631579,0.498752524652489,Insegura,1.0,0.4031620553359684,5.5
73000,180000,Chacarita,1.0,1.0,1.0,6.0,29.0,29.0,-34.58996,-58.44907,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19279975,1,0,1,0,0,1,1,0,0,2517.2413793103447,1.0,0.32339313294522987,Insegura,1.0,0.6086956521739131,5.5
70000,100000,Chacarita,1.0,1.0,1.0,46.0,25.0,25.0,-34.58801,-58.45071,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19283716,1,0,0,0,0,0,1,0,0,2800.0,1.0,0.567660686705477,Segura,1.0,0.7391304347826086,2.0
135000,193000,Chacarita,2.0,1.0,3.0,71.0,57.0,57.0,-34.58482,-58.45084,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19283731,1,0,0,1,0,0,1,0,0,2368.4210526315787,1.0,0.5573838659855055,Segura,1.0,0.49407114624505927,2.0
85000,134000,Chacarita,1.0,1.0,2.0,56.0,45.0,66.0,-34.58971,-58.44706,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19283790,1,0,0,0,0,1,0,0,0,1287.878787878788,0.6818181818181818,0.41232030414637044,Insegura,1.0,0.023715415019762844,5.0
129000,157000,Chacarita,2.0,1.0,3.0,50.0,52.0,57.0,-34.58155,-58.45133,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19284572,1,0,0,1,0,0,1,0,0,2263.157894736842,0.9122807017543859,0.3555898776286087,Insegura,0.0,0.4268774703557312,2.0
108000,60000,Chacarita,1.0,1.0,1.0,1.0,40.0,44.0,,-58.45961,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19286732,1,0,0,1,0,0,0,0,1,2454.5454545454545,0.9090909090909091,,,,0.5652173913043478,3.0
149000,70000,Chacarita,1.0,1.0,2.0,1.0,51.0,59.0,,-58.45961,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19286733,1,0,0,1,0,0,0,0,1,2525.423728813559,0.864406779661017,,,,0.616600790513834,3.0
113000,60000,Chacarita,1.0,1.0,1.0,1.0,40.0,44.0,,-58.45961,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--19286734,1,0,0,1,0,0,0,0,1,2568.181818181818,0.9090909090909091,,,,0.6324110671936759,3.0
152000,70000,Chacarita,1.0,1.0,2.0,1.0,51.0,59.0,,-58.45961,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19286735,1,0,0,1,0,0,0,0,1,2576.271186440678,0.864406779661017,,,,0.6403162055335968,3.0
155000,70000,Chacarita,1.0,1.0,2.0,1.0,51.0,59.0,,-58.45961,https://www.argenprop.com/departamento-en-venta-en-chacarita-2-ambientes--19286736,1,0,0,1,0,0,0,0,1,2627.1186440677966,0.864406779661017,,,,0.6600790513833992,3.0
128000,230000,Chacarita,2.0,1.0,3.0,54.0,63.0,71.0,-34.58547,-58.45116,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--19292739,1,0,0,1,0,0,1,0,0,1802.8169014084508,0.8873239436619719,0.5903528573125817,Segura,1.0,0.18972332015810275,2.0
