Precio,Expensas,Dormitorios,Banos,Ambientes,Antiguedad,Sup_Cubierta_m2,Sup_Total_m2,Amenities,Losa_Central,Aire_Acond,Apto_Credito,Cochera,Seguridad,Luminoso,Balcon_Aterrazado,A_Estrenar,Precio_m2,Proporcion_Cubierta,Indice_Seguridad,Subte_Cerca,Barrio_Almagro,Barrio_Balvanera,Barrio_Belgrano,Barrio_Boedo,Barrio_Caballito,Barrio_Chacarita,Barrio_Constitucion,Barrio_Flores,Barrio_Floresta,Barrio_La Boca,Barrio_Nuñez,Barrio_Palermo,Barrio_Parque Patricios,Barrio_Puerto Madero,Barrio_Recoleta,Barrio_Retiro,Barrio_Saavedra,Barrio_San Nicolás,Barrio_San Telmo,Barrio_Villa Urquiza,Barrio_Villa del Parque,Categoria_Seguridad_Insegura,Categoria_Seguridad_Muy Insegura,Categoria_Seguridad_Muy Segura,Categoria_Seguridad_Segura,Prediccion_Precio
85000,115000,2.0,1.0,3.0,40.0,50.0,57.0,0,0,0,1,0,0,1,0,0,1491.2280701754387,0.8771929824561403,0.836461922300107,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86373.75
70000,48000,1.0,1.0,2.0,50.0,36.0,43.0,0,0,0,0,0,0,1,0,0,1627.906976744186,0.8372093023255814,0.2714149934656052,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67480.7
150000,120000,3.0,2.0,4.0,50.0,145.0,160.0,0,0,0,1,0,0,0,0,0,937.5,0.90625,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169221.53
39900,16000,1.0,1.0,1.0,50.0,24.0,24.0,0,0,0,1,0,0,1,0,0,1662.5,1.0,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44456.527
160000,140000,2.0,1.0,3.0,20.0,70.0,98.0,1,0,0,0,0,1,1,1,0,1632.65306122449,0.7142857142857143,0.633242247831769,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159496.23
75000,124670,1.0,1.0,2.0,50.0,43.0,48.0,0,0,0,1,0,0,0,0,0,1562.5,0.8958333333333334,0.6208268979446359,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75741.04
70500,270000,1.0,1.0,1.0,10.0,39.0,39.0,0,0,0,0,0,0,1,0,0,1807.692307692308,1.0,0.5863134133301651,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78380.47
175000,280000,2.0,2.0,3.0,50.0,93.0,93.0,0,0,1,0,0,0,1,0,0,1881.720430107527,1.0,0.2518118094332897,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,164201.25
105000,130000,3.0,1.0,4.0,35.0,80.0,164.0,0,0,0,1,0,0,0,0,0,640.2439024390244,0.4878048780487805,0.5122965427111797,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147411.4
44000,8000,2.0,1.0,3.0,50.0,40.0,40.0,0,0,0,1,1,0,1,0,0,1100.0,1.0,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71259.35
150000,350000,1.0,1.0,2.0,3.0,52.0,65.0,1,0,1,0,1,0,1,0,1,2307.692307692308,0.8,0.836461922300107,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168400.48
105000,160000,1.0,1.0,2.0,1.0,44.0,50.0,1,0,1,0,1,0,1,1,0,2100.0,0.88,0.1918141855768088,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,126191.14
135000,105000,2.0,1.0,3.0,50.0,65.0,67.0,0,0,0,0,1,0,1,0,0,2014.9253731343283,0.9701492537313432,0.3017702269217061,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,119116.555
125000,250000,4.0,3.0,5.0,50.0,75.0,81.0,0,0,0,1,0,1,0,0,0,1543.20987654321,0.925925925925926,0.237020316027088,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124300.0
84000,80000,2.0,1.0,3.0,70.0,60.0,65.0,0,0,0,1,0,0,1,0,0,1292.3076923076924,0.9230769230769232,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84115.57
290000,280000,3.0,3.0,4.0,38.0,104.0,110.0,1,1,0,1,1,0,1,1,0,2636.3636363636365,0.9454545454545454,0.6136984673874302,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263537.66
130000,90000,3.0,2.0,4.0,30.0,80.0,85.0,0,0,0,1,0,0,0,0,0,1529.4117647058824,0.9411764705882352,0.474456457170013,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,145346.38
125000,220000,3.0,2.0,4.0,45.0,83.0,109.0,0,0,0,1,0,0,0,0,0,1146.788990825688,0.7614678899082569,0.1918141855768088,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129584.91
51000,103580,1.0,1.0,1.0,16.0,22.0,22.0,1,0,1,1,0,0,0,0,0,2318.181818181818,1.0,0.5238208387786623,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49128.195
75000,130000,1.0,1.0,2.0,30.0,36.0,36.0,0,0,0,0,0,0,1,0,0,2083.333333333333,1.0,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66455.805
320000,540000,4.0,3.0,5.0,45.0,205.0,297.0,1,0,0,1,1,0,1,0,0,1077.4410774410774,0.6902356902356902,0.5618985386717358,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310447.34
148000,167000,2.0,2.0,3.0,40.0,78.0,91.0,0,0,1,1,0,0,1,0,0,1626.3736263736264,0.8571428571428571,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145193.17
320000,538100,4.0,4.0,5.0,43.0,205.0,285.0,1,0,1,0,1,1,1,0,0,1122.8070175438595,0.7192982456140351,0.576155399786147,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,327242.62
105000,120000,2.0,1.0,3.0,15.0,55.0,65.0,0,0,0,1,0,0,1,0,0,1615.3846153846157,0.8461538461538461,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115501.97
68000,59000,1.0,1.0,2.0,40.0,34.0,37.0,0,0,0,1,0,0,1,0,0,1837.837837837838,0.918918918918919,0.763811334204586,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61101.09
69900,215000,2.0,1.0,3.0,40.0,60.0,64.0,0,0,0,1,0,0,1,0,0,1092.1875,0.9375,0.0903528573125816,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94550.83
75000,138000,1.0,1.0,1.0,6.0,30.0,55.0,0,1,0,1,0,0,1,0,0,1363.6363636363635,0.5454545454545454,0.3252940477604847,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78175.01
136000,245000,2.0,1.0,3.0,35.0,61.0,61.0,0,0,0,1,0,0,0,0,0,2229.5081967213114,1.0,0.3516098372341689,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108015.77
175000,310000,3.0,2.0,4.0,50.0,78.0,88.0,0,0,1,1,1,0,1,0,0,1988.636363636364,0.8863636363636364,0.2235951051443507,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,169535.55
67900,200000,1.0,1.0,2.0,7.0,39.0,39.0,0,0,0,1,0,0,1,0,0,1741.025641025641,1.0,0.3357490792443863,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90768.734
85000,30000,1.0,1.0,2.0,30.0,47.0,47.0,0,0,1,1,0,0,1,0,0,1808.5106382978724,1.0,0.7042295354639421,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82854.81
68900,114000,1.0,1.0,1.0,7.0,34.0,34.0,0,0,0,1,0,0,1,0,0,2026.470588235294,1.0,0.713971723892123,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70684.02
185000,145000,3.0,2.0,3.0,60.0,85.0,85.0,0,0,0,1,1,0,1,0,0,2176.470588235294,1.0,0.2790780563146013,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,162083.64
78000,80000,2.0,1.0,3.0,50.0,46.0,46.0,0,0,0,0,0,0,1,0,0,1695.6521739130435,1.0,0.379410716407271,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73303.016
72000,130000,1.0,1.0,1.0,16.0,32.0,34.0,0,0,1,0,0,0,1,0,0,2117.6470588235293,0.9411764705882352,0.7060710466912201,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61856.266
142000,190000,2.0,1.0,3.0,56.0,77.0,85.0,1,0,0,0,0,0,1,0,0,1670.5882352941176,0.9058823529411764,0.4187358916478555,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131430.95
57000,39900,1.0,1.0,1.0,40.0,29.0,29.0,0,0,0,0,0,0,1,0,0,1965.5172413793105,1.0,0.8426992990376618,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51420.613
129000,60000,2.0,1.0,3.0,60.0,73.0,73.0,0,0,0,1,1,0,1,0,0,1767.123287671233,1.0,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120905.086
65000,50000,1.0,1.0,2.0,55.0,38.0,38.0,0,0,0,1,0,0,1,0,0,1710.5263157894738,1.0,0.2217535939170726,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64403.58
63000,70000,2.0,1.0,3.0,50.0,40.0,40.0,0,0,0,1,0,0,1,0,0,1575.0,1.0,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64408.84
110000,190000,2.0,2.0,3.0,7.0,83.0,98.0,1,0,0,1,0,0,0,0,0,1122.4489795918366,0.8469387755102041,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156996.81
110000,150000,1.0,1.0,2.0,8.0,52.0,62.0,0,0,0,1,0,0,0,0,0,1774.1935483870968,0.8387096774193549,0.7401093026018771,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114011.98
65000,60000,1.0,1.0,2.0,50.0,35.0,35.0,0,0,0,1,0,0,0,0,0,1857.142857142857,1.0,0.7080313650944516,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57780.426
79000,129600,3.0,1.0,4.0,50.0,60.0,60.0,0,0,0,0,0,0,0,0,0,1316.6666666666667,1.0,0.7213377688012356,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94604.35
39500,60000,1.0,1.0,1.0,53.0,20.0,20.0,0,0,0,0,0,0,1,0,0,1975.0,1.0,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40756.26
42000,60000,1.0,1.0,1.0,50.0,21.0,21.0,0,0,0,0,0,0,1,0,0,2000.0,1.0,0.6100748485208507,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41798.52
50000,80000,1.0,1.0,2.0,45.0,38.0,38.0,1,0,0,1,0,0,0,0,0,1315.7894736842106,1.0,0.7516930022573364,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65072.465
159000,250000,3.0,2.0,4.0,50.0,72.0,80.0,0,0,0,0,1,0,1,0,0,1987.5,0.9,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167801.58
130000,120000,2.0,2.0,3.0,50.0,71.0,71.0,1,1,1,0,0,0,1,0,0,1830.9859154929577,1.0,0.2502079125579185,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124833.58
120000,153000,2.0,1.0,3.0,48.0,63.0,70.0,0,0,0,0,0,0,1,0,0,1714.2857142857142,0.9,0.2388024236663894,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109077.086
105000,95000,1.0,1.0,1.0,1.0,38.0,60.0,0,0,0,0,0,0,1,0,0,1750.0,0.6333333333333333,0.1733990733040276,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90870.484
75000,210000,2.0,1.0,3.0,55.0,50.0,50.0,0,0,0,0,0,0,1,0,0,1500.0,1.0,0.6561720327907805,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90040.164
78000,80000,1.0,1.0,1.0,3.0,33.0,38.0,0,0,0,0,0,0,1,0,0,2052.6315789473683,0.868421052631579,0.2011405488891529,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80784.04
49000,50000,1.0,1.0,2.0,65.0,35.0,40.0,0,0,0,0,0,0,1,0,0,1225.0,0.875,0.5444932873945587,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51946.566
83000,250000,2.0,2.0,3.0,60.0,60.0,60.0,0,0,0,0,0,0,1,0,0,1383.3333333333333,1.0,0.713971723892123,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114662.89
85000,250000,2.0,1.0,3.0,55.0,55.0,55.0,0,0,0,0,0,0,1,0,0,1545.4545454545455,1.0,0.6561720327907805,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100421.25
95000,150000,2.0,1.0,3.0,60.0,75.0,75.0,0,0,0,1,0,0,1,0,0,1266.6666666666667,1.0,0.474456457170013,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110682.63
140000,218000,2.0,1.0,3.0,50.0,62.0,69.0,0,0,1,1,0,0,1,0,0,2028.9855072463768,0.8985507246376812,0.6820125935606511,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120391.08
68000,103000,1.0,1.0,1.0,10.0,40.0,43.0,0,0,1,0,0,0,0,0,0,1581.3953488372092,0.9302325581395348,0.0998574313888558,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78556.14
110000,29000,3.0,3.0,4.0,40.0,94.0,97.0,0,0,0,0,0,0,1,0,0,1134.020618556701,0.9690721649484536,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151084.52
86000,177000,1.0,1.0,2.0,22.0,40.0,40.0,0,0,1,1,0,0,0,0,0,2150.0,1.0,0.4056076987050018,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80057.86
140000,155000,1.0,1.0,2.0,4.0,45.0,48.0,1,0,1,0,0,0,1,0,1,2916.6666666666665,0.9375,0.474456457170013,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115341.68
57000,150000,2.0,1.0,3.0,25.0,53.0,57.0,0,0,0,1,0,0,1,0,0,1000.0,0.9298245614035088,0.573898063443032,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103877.6
42800,48000,1.0,1.0,2.0,40.0,28.0,28.0,0,0,0,1,0,0,1,0,0,1528.571428571429,1.0,0.393311155993822,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51989.65
68000,158000,1.0,1.0,2.0,40.0,40.0,40.0,0,0,0,0,0,0,0,0,0,1700.0,1.0,0.6561720327907805,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66408.51
78500,140000,1.0,1.0,2.0,40.0,47.0,47.0,0,0,0,0,0,0,1,0,0,1670.212765957447,1.0,0.1948437685636213,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78225.44
70000,135000,1.0,1.0,1.0,18.0,29.0,31.0,1,0,0,0,0,0,1,0,0,2258.064516129032,0.935483870967742,0.6155399786147083,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62278.96
79500,85000,2.0,1.0,3.0,13.0,50.0,50.0,1,0,0,0,0,0,1,0,0,1590.0,1.0,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103101.016
129000,95000,1.0,1.0,2.0,5.0,50.0,52.0,1,0,0,1,1,0,1,0,0,2480.769230769231,0.9615384615384616,0.7297730782939289,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127332.914
55000,38000,1.0,1.0,1.0,20.0,20.0,24.0,1,0,1,1,0,0,0,0,0,2291.6666666666665,0.8333333333333334,0.1240346916953784,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48898.81
139000,209000,2.0,2.0,4.0,46.0,70.0,70.0,0,0,0,1,0,0,0,0,0,1985.7142857142856,1.0,0.2996911013425211,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113292.47
380000,409800,3.0,3.0,4.0,45.0,134.0,229.0,0,0,1,1,1,0,1,1,0,1659.3886462882097,0.5851528384279476,0.2945823927765236,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,351218.1
76000,137000,2.0,1.0,3.0,50.0,45.0,45.0,0,0,0,0,0,0,0,0,0,1688.888888888889,1.0,0.3646786265890459,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73097.375
72000,100000,2.0,1.0,3.0,40.0,58.0,58.0,0,0,0,0,0,0,0,0,0,1241.3793103448277,1.0,0.4561007484852085,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93040.77
78900,122000,2.0,1.0,3.0,28.0,52.0,52.0,0,0,0,1,0,0,1,0,0,1517.3076923076924,1.0,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93940.75
260000,240000,3.0,1.0,4.0,50.0,93.0,93.0,1,1,0,0,1,1,1,1,0,2795.6989247311826,1.0,0.3680646311037187,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,221278.02
95000,200000,1.0,1.0,2.0,40.0,44.0,54.0,0,0,0,1,0,0,0,0,0,1759.2592592592594,0.8148148148148148,0.2161102530592847,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80585.92
190000,110000,3.0,2.0,4.0,60.0,127.0,137.0,1,0,0,1,1,0,1,0,0,1386.8613138686133,0.927007299270073,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203005.84
55000,95000,1.0,1.0,1.0,5.0,26.0,28.0,1,0,0,0,0,0,1,0,0,1964.2857142857144,0.9285714285714286,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65352.645
90000,164000,2.0,1.0,3.0,40.0,65.0,71.0,0,0,0,0,0,0,1,0,0,1267.605633802817,0.9154929577464788,0.4249138647974337,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110108.195
75000,120000,1.0,1.0,2.0,45.0,40.0,43.0,1,0,1,0,0,1,1,0,0,1744.186046511628,0.9302325581395348,0.7714149934656054,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73395.82
215000,260000,2.0,1.0,3.0,58.0,86.0,93.0,0,0,0,0,1,0,1,0,0,2311.8279569892475,0.9247311827956988,0.4320422953546394,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,179850.78
86000,135000,1.0,1.0,1.0,1.0,33.0,38.0,1,0,1,0,0,0,1,0,0,2263.157894736842,0.868421052631579,0.19757633361055,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84526.3
82900,150000,2.0,1.0,3.0,90.0,69.0,69.0,0,0,0,0,0,1,0,0,0,1201.4492753623188,1.0,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98807.69
85000,30000,3.0,1.0,4.0,40.0,58.0,58.0,0,0,0,0,0,0,1,0,0,1465.5172413793102,1.0,0.5031483901627658,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91890.984
55000,160000,1.0,1.0,2.0,50.0,42.0,42.0,0,1,0,0,0,0,1,0,0,1309.5238095238096,1.0,0.4420220981347273,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79981.305
105000,200000,2.0,2.0,3.0,50.0,72.0,72.0,0,0,0,1,0,0,0,0,0,1458.3333333333333,1.0,0.5457407627420696,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122732.6
270000,200000,2.0,2.0,3.0,20.0,100.0,120.0,0,0,0,1,1,0,0,1,0,2250.0,0.8333333333333334,0.4824165379588927,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,268098.22
285000,650000,4.0,3.0,5.0,40.0,145.0,169.0,0,0,0,0,1,0,0,0,0,1686.3905325443786,0.8579881656804734,0.7284067957704645,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,286352.2
64000,30000,2.0,1.0,3.0,39.0,58.0,58.0,0,0,0,1,0,0,1,0,0,1103.448275862069,1.0,0.7023880242366639,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89450.74
233000,267900,4.0,2.0,5.0,30.0,110.0,147.0,0,0,0,1,1,0,1,0,0,1585.0340136054422,0.7482993197278912,0.5618985386717358,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246957.42
119000,24336,2.0,1.0,3.0,53.0,53.0,145.0,1,0,0,1,0,0,1,0,0,820.6896551724138,0.3655172413793103,0.7660092669597244,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124383.08
50000,113000,1.0,1.0,1.0,10.0,27.0,29.0,0,0,1,1,0,0,1,0,0,1724.1379310344828,0.9310344827586208,0.4887133182844243,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60495.168
54900,134000,1.0,1.0,1.0,70.0,30.0,30.0,1,0,0,1,0,0,1,0,0,1830.0,1.0,0.4395271474397053,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47634.934
125000,18000,2.0,1.0,4.0,80.0,84.0,84.0,0,0,0,1,0,0,0,0,0,1488.095238095238,1.0,0.1315195437804444,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114995.68
65000,125000,1.0,1.0,2.0,50.0,43.0,55.0,0,0,0,1,0,0,1,0,0,1181.8181818181818,0.7818181818181819,0.2570393251752405,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76731.14
70000,45000,1.0,1.0,1.0,20.0,30.0,32.0,1,0,1,1,0,0,1,0,0,2187.5,0.9375,0.5393251752405845,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61626.98
59000,70000,1.0,1.0,2.0,15.0,41.0,43.0,0,0,0,0,0,0,0,0,0,1372.093023255814,0.9534883720930232,0.8167993346798147,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79473.11
150000,229000,6.0,2.0,7.0,100.0,182.0,230.0,0,0,0,0,0,0,1,0,0,652.1739130434783,0.7913043478260869,0.1931210645122965,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,169861.12
78000,180000,2.0,2.0,3.0,60.0,68.0,68.0,0,0,0,1,0,0,0,0,0,1147.0588235294117,1.0,0.2724842580491862,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99618.39
137000,240000,3.0,3.0,4.0,60.0,110.0,118.0,0,0,0,1,0,0,1,0,0,1161.0169491525423,0.9322033898305084,0.2359510514435071,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,156530.47
46000,65000,1.0,1.0,2.0,40.0,28.0,28.0,0,0,0,0,0,0,1,0,0,1642.857142857143,1.0,0.836461922300107,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49340.617
69900,100000,1.0,1.0,1.0,20.0,34.0,36.0,1,0,1,1,0,0,0,0,0,1941.6666666666667,0.9444444444444444,0.7159914458833314,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64046.17
98000,140000,1.0,1.0,2.0,30.0,40.0,60.0,1,0,0,1,0,0,0,1,0,1633.3333333333333,0.6666666666666666,0.7080313650944516,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86504.62
